id,power_mod_id,car_id,engine_id,hp_gain,torque_nm_gain,notes
13930,12,2786,2786,0,0,"LSD differential for 143hp car = +0 hp"
13931,1,2787,2787,15,25,"Stage 1 ECU for 163hp car = +15 hp"
13932,3,2787,2787,6,10,"Catback exhaust for 163hp car = +6 hp"
13933,5,2787,2787,4,6,"Cold air intake for 163hp car = +4 hp"
13934,7,2787,2787,0,0,"Intercooler upgrade for 163hp car = +0 hp"
13935,12,2787,2787,0,0,"LSD differential for 163hp car = +0 hp"
13936,1,2788,2788,15,25,"Stage 1 ECU for 163hp car = +15 hp"
13937,3,2788,2788,6,10,"Catback exhaust for 163hp car = +6 hp"
13938,5,2788,2788,4,6,"Cold air intake for 163hp car = +4 hp"
13939,7,2788,2788,0,0,"Intercooler upgrade for 163hp car = +0 hp"
13940,12,2788,2788,0,0,"LSD differential for 163hp car = +0 hp"
13941,1,2789,2789,20,35,"Stage 1 ECU for 177hp car = +20 hp"
13942,3,2789,2789,8,12,"Catback exhaust for 177hp car = +8 hp"
13943,5,2789,2789,5,8,"Cold air intake for 177hp car = +5 hp"
13944,7,2789,2789,8,12,"Intercooler upgrade for 177hp car = +8 hp"
13945,12,2789,2789,0,0,"LSD differential for 177hp car = +0 hp"
13946,1,2790,2790,20,35,"Stage 1 ECU for 177hp car = +20 hp"
13947,3,2790,2790,8,12,"Catback exhaust for 177hp car = +8 hp"
13948,5,2790,2790,5,8,"Cold air intake for 177hp car = +5 hp"
13949,7,2790,2790,8,12,"Intercooler upgrade for 177hp car = +8 hp"
13950,12,2790,2790,0,0,"LSD differential for 177hp car = +0 hp"
13951,1,2791,2791,20,35,"Stage 1 ECU for 197hp car = +20 hp"
13952,3,2791,2791,8,12,"Catback exhaust for 197hp car = +8 hp"
13953,5,2791,2791,5,8,"Cold air intake for 197hp car = +5 hp"
13954,7,2791,2791,8,12,"Intercooler upgrade for 197hp car = +8 hp"
13955,12,2791,2791,0,0,"LSD differential for 197hp car = +0 hp"
13956,1,2792,2792,20,35,"Stage 1 ECU for 197hp car = +20 hp"
13957,3,2792,2792,8,12,"Catback exhaust for 197hp car = +8 hp"
13958,5,2792,2792,5,8,"Cold air intake for 197hp car = +5 hp"
13959,7,2792,2792,8,12,"Intercooler upgrade for 197hp car = +8 hp"
13960,12,2792,2792,0,0,"LSD differential for 197hp car = +0 hp"
13961,1,2793,2793,20,35,"Stage 1 ECU for 197hp car = +20 hp"
13962,3,2793,2793,8,12,"Catback exhaust for 197hp car = +8 hp"
13963,5,2793,2793,5,8,"Cold air intake for 197hp car = +5 hp"
13964,7,2793,2793,8,12,"Intercooler upgrade for 197hp car = +8 hp"
13965,12,2793,2793,0,0,"LSD differential for 197hp car = +0 hp"
13966,1,2794,2794,25,40,"Stage 1 ECU for 231hp car = +25 hp"
13967,3,2794,2794,10,15,"Catback exhaust for 231hp car = +10 hp"
13968,5,2794,2794,6,10,"Cold air intake for 231hp car = +6 hp"
13969,7,2794,2794,10,15,"Intercooler upgrade for 231hp car = +10 hp"
13970,12,2794,2794,0,0,"LSD differential for 231hp car = +0 hp"
13971,1,2795,2795,25,40,"Stage 1 ECU for 231hp car = +25 hp"
13972,3,2795,2795,10,15,"Catback exhaust for 231hp car = +10 hp"
13973,5,2795,2795,6,10,"Cold air intake for 231hp car = +6 hp"
13974,7,2795,2795,10,15,"Intercooler upgrade for 231hp car = +10 hp"
13975,12,2795,2795,0,0,"LSD differential for 231hp car = +0 hp"
13976,1,2796,2796,25,40,"Stage 1 ECU for 231hp car = +25 hp"
13977,3,2796,2796,10,15,"Catback exhaust for 231hp car = +10 hp"
13978,5,2796,2796,6,10,"Cold air intake for 231hp car = +6 hp"
13979,7,2796,2796,10,15,"Intercooler upgrade for 231hp car = +10 hp"
13980,12,2796,2796,0,0,"LSD differential for 231hp car = +0 hp"
13981,1,2797,2797,25,40,"Stage 1 ECU for 231hp car = +25 hp"
13982,3,2797,2797,10,15,"Catback exhaust for 231hp car = +10 hp"
13983,5,2797,2797,6,10,"Cold air intake for 231hp car = +6 hp"
13984,7,2797,2797,10,15,"Intercooler upgrade for 231hp car = +10 hp"
13985,12,2797,2797,0,0,"LSD differential for 231hp car = +0 hp"
13986,1,2798,2798,25,40,"Stage 1 ECU for 231hp car = +25 hp"
13987,3,2798,2798,10,15,"Catback exhaust for 231hp car = +10 hp"
13988,5,2798,2798,6,10,"Cold air intake for 231hp car = +6 hp"
13989,7,2798,2798,10,15,"Intercooler upgrade for 231hp car = +10 hp"
13990,12,2798,2798,0,0,"LSD differential for 231hp car = +0 hp"
13991,1,2799,2799,25,40,"Stage 1 ECU for 231hp car = +25 hp"
13992,3,2799,2799,10,15,"Catback exhaust for 231hp car = +10 hp"
13993,5,2799,2799,6,10,"Cold air intake for 231hp car = +6 hp"
13994,7,2799,2799,10,15,"Intercooler upgrade for 231hp car = +10 hp"
13995,12,2799,2799,0,0,"LSD differential for 231hp car = +0 hp"
13996,1,2800,2800,25,40,"Stage 1 ECU for 231hp car = +25 hp"
13997,3,2800,2800,10,15,"Catback exhaust for 231hp car = +10 hp"
13998,5,2800,2800,6,10,"Cold air intake for 231hp car = +6 hp"
13999,7,2800,2800,10,15,"Intercooler upgrade for 231hp car = +10 hp"
14000,12,2800,2800,0,0,"LSD differential for 231hp car = +0 hp"
14001,1,2801,2801,25,40,"Stage 1 ECU for 231hp car = +25 hp"
14002,3,2801,2801,10,15,"Catback exhaust for 231hp car = +10 hp"
14003,5,2801,2801,6,10,"Cold air intake for 231hp car = +6 hp"
14004,7,2801,2801,10,15,"Intercooler upgrade for 231hp car = +10 hp"
14005,12,2801,2801,0,0,"LSD differential for 231hp car = +0 hp"
14006,1,2802,2802,30,50,"Stage 1 ECU for 286hp car = +30 hp"
14007,3,2802,2802,12,18,"Catback exhaust for 286hp car = +12 hp"
14008,5,2802,2802,7,12,"Cold air intake for 286hp car = +7 hp"
14009,7,2802,2802,12,18,"Intercooler upgrade for 286hp car = +12 hp"
14010,12,2802,2802,0,0,"LSD differential for 286hp car = +0 hp"
14011,1,2803,2803,30,50,"Stage 1 ECU for 286hp car = +30 hp"
14012,3,2803,2803,12,18,"Catback exhaust for 286hp car = +12 hp"
14013,5,2803,2803,7,12,"Cold air intake for 286hp car = +7 hp"
14014,7,2803,2803,12,18,"Intercooler upgrade for 286hp car = +12 hp"
14015,12,2803,2803,0,0,"LSD differential for 286hp car = +0 hp"
14016,1,2804,2804,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14017,3,2804,2804,6,10,"Catback exhaust for 170hp car = +6 hp"
14018,5,2804,2804,4,6,"Cold air intake for 170hp car = +4 hp"
14019,7,2804,2804,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14020,12,2804,2804,0,0,"LSD differential for 170hp car = +0 hp"
14021,1,2805,2805,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14022,3,2805,2805,6,10,"Catback exhaust for 170hp car = +6 hp"
14023,5,2805,2805,4,6,"Cold air intake for 170hp car = +4 hp"
14024,7,2805,2805,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14025,12,2805,2805,0,0,"LSD differential for 170hp car = +0 hp"
14026,1,2806,2806,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14027,3,2806,2806,6,10,"Catback exhaust for 170hp car = +6 hp"
14028,5,2806,2806,4,6,"Cold air intake for 170hp car = +4 hp"
14029,7,2806,2806,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14030,12,2806,2806,0,0,"LSD differential for 170hp car = +0 hp"
14031,1,2807,2807,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14032,3,2807,2807,6,10,"Catback exhaust for 170hp car = +6 hp"
14033,5,2807,2807,4,6,"Cold air intake for 170hp car = +4 hp"
14034,7,2807,2807,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14035,12,2807,2807,0,0,"LSD differential for 170hp car = +0 hp"
14036,1,2808,2808,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14037,3,2808,2808,6,10,"Catback exhaust for 170hp car = +6 hp"
14038,5,2808,2808,4,6,"Cold air intake for 170hp car = +4 hp"
14039,7,2808,2808,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14040,12,2808,2808,0,0,"LSD differential for 170hp car = +0 hp"
14041,1,2809,2809,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14042,3,2809,2809,6,10,"Catback exhaust for 170hp car = +6 hp"
14043,5,2809,2809,4,6,"Cold air intake for 170hp car = +4 hp"
14044,7,2809,2809,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14045,12,2809,2809,0,0,"LSD differential for 170hp car = +0 hp"
14046,1,2810,2810,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14047,3,2810,2810,6,10,"Catback exhaust for 170hp car = +6 hp"
14048,5,2810,2810,4,6,"Cold air intake for 170hp car = +4 hp"
14049,7,2810,2810,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14050,12,2810,2810,0,0,"LSD differential for 170hp car = +0 hp"
14051,1,2811,2811,15,25,"Stage 1 ECU for 170hp car = +15 hp"
14052,3,2811,2811,6,10,"Catback exhaust for 170hp car = +6 hp"
14053,5,2811,2811,4,6,"Cold air intake for 170hp car = +4 hp"
14054,7,2811,2811,0,0,"Intercooler upgrade for 170hp car = +0 hp"
14055,12,2811,2811,0,0,"LSD differential for 170hp car = +0 hp"
14056,1,2812,2812,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14057,3,2812,2812,10,15,"Catback exhaust for 218hp car = +10 hp"
14058,5,2812,2812,6,10,"Cold air intake for 218hp car = +6 hp"
14059,7,2812,2812,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14060,12,2812,2812,0,0,"LSD differential for 218hp car = +0 hp"
14061,1,2813,2813,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14062,3,2813,2813,10,15,"Catback exhaust for 218hp car = +10 hp"
14063,5,2813,2813,6,10,"Cold air intake for 218hp car = +6 hp"
14064,7,2813,2813,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14065,12,2813,2813,0,0,"LSD differential for 218hp car = +0 hp"
14066,1,2814,2814,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14067,3,2814,2814,10,15,"Catback exhaust for 218hp car = +10 hp"
14068,5,2814,2814,6,10,"Cold air intake for 218hp car = +6 hp"
14069,7,2814,2814,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14070,12,2814,2814,0,0,"LSD differential for 218hp car = +0 hp"
14071,1,2815,2815,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14072,3,2815,2815,10,15,"Catback exhaust for 218hp car = +10 hp"
14073,5,2815,2815,6,10,"Cold air intake for 218hp car = +6 hp"
14074,7,2815,2815,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14075,12,2815,2815,0,0,"LSD differential for 218hp car = +0 hp"
14076,1,2816,2816,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14077,3,2816,2816,10,15,"Catback exhaust for 218hp car = +10 hp"
14078,5,2816,2816,6,10,"Cold air intake for 218hp car = +6 hp"
14079,7,2816,2816,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14080,12,2816,2816,0,0,"LSD differential for 218hp car = +0 hp"
14081,1,2817,2817,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14082,3,2817,2817,10,15,"Catback exhaust for 218hp car = +10 hp"
14083,5,2817,2817,6,10,"Cold air intake for 218hp car = +6 hp"
14084,7,2817,2817,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14085,12,2817,2817,0,0,"LSD differential for 218hp car = +0 hp"
14086,1,2818,2818,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14087,3,2818,2818,10,15,"Catback exhaust for 218hp car = +10 hp"
14088,5,2818,2818,6,10,"Cold air intake for 218hp car = +6 hp"
14089,7,2818,2818,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14090,12,2818,2818,0,0,"LSD differential for 218hp car = +0 hp"
14091,1,2819,2819,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14092,3,2819,2819,10,15,"Catback exhaust for 218hp car = +10 hp"
14093,5,2819,2819,6,10,"Cold air intake for 218hp car = +6 hp"
14094,7,2819,2819,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14095,12,2819,2819,0,0,"LSD differential for 218hp car = +0 hp"
14096,1,2820,2820,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14097,3,2820,2820,10,15,"Catback exhaust for 218hp car = +10 hp"
14098,5,2820,2820,6,10,"Cold air intake for 218hp car = +6 hp"
14099,7,2820,2820,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14100,12,2820,2820,0,0,"LSD differential for 218hp car = +0 hp"
14101,1,2821,2821,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14102,3,2821,2821,10,15,"Catback exhaust for 218hp car = +10 hp"
14103,5,2821,2821,6,10,"Cold air intake for 218hp car = +6 hp"
14104,7,2821,2821,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14105,12,2821,2821,0,0,"LSD differential for 218hp car = +0 hp"
14106,1,2822,2822,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14107,3,2822,2822,10,15,"Catback exhaust for 218hp car = +10 hp"
14108,5,2822,2822,6,10,"Cold air intake for 218hp car = +6 hp"
14109,7,2822,2822,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14110,12,2822,2822,0,0,"LSD differential for 218hp car = +0 hp"
14111,1,2823,2823,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14112,3,2823,2823,10,15,"Catback exhaust for 218hp car = +10 hp"
14113,5,2823,2823,6,10,"Cold air intake for 218hp car = +6 hp"
14114,7,2823,2823,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14115,12,2823,2823,0,0,"LSD differential for 218hp car = +0 hp"
14116,1,2824,2824,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14117,3,2824,2824,10,15,"Catback exhaust for 218hp car = +10 hp"
14118,5,2824,2824,6,10,"Cold air intake for 218hp car = +6 hp"
14119,7,2824,2824,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14120,12,2824,2824,0,0,"LSD differential for 218hp car = +0 hp"
14121,1,2825,2825,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14122,3,2825,2825,10,15,"Catback exhaust for 218hp car = +10 hp"
14123,5,2825,2825,6,10,"Cold air intake for 218hp car = +6 hp"
14124,7,2825,2825,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14125,12,2825,2825,0,0,"LSD differential for 218hp car = +0 hp"
14126,1,2826,2826,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14127,3,2826,2826,10,15,"Catback exhaust for 218hp car = +10 hp"
14128,5,2826,2826,6,10,"Cold air intake for 218hp car = +6 hp"
14129,7,2826,2826,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14130,12,2826,2826,0,0,"LSD differential for 218hp car = +0 hp"
14131,1,2827,2827,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14132,3,2827,2827,10,15,"Catback exhaust for 218hp car = +10 hp"
14133,5,2827,2827,6,10,"Cold air intake for 218hp car = +6 hp"
14134,7,2827,2827,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14135,12,2827,2827,0,0,"LSD differential for 218hp car = +0 hp"
14136,1,2828,2828,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14137,3,2828,2828,10,15,"Catback exhaust for 218hp car = +10 hp"
14138,5,2828,2828,6,10,"Cold air intake for 218hp car = +6 hp"
14139,7,2828,2828,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14140,12,2828,2828,0,0,"LSD differential for 218hp car = +0 hp"
14141,1,2829,2829,25,40,"Stage 1 ECU for 218hp car = +25 hp"
14142,3,2829,2829,10,15,"Catback exhaust for 218hp car = +10 hp"
14143,5,2829,2829,6,10,"Cold air intake for 218hp car = +6 hp"
14144,7,2829,2829,10,15,"Intercooler upgrade for 218hp car = +10 hp"
14145,12,2829,2829,0,0,"LSD differential for 218hp car = +0 hp"
14146,1,2830,2830,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14147,3,2830,2830,12,18,"Catback exhaust for 272hp car = +12 hp"
14148,5,2830,2830,7,12,"Cold air intake for 272hp car = +7 hp"
14149,7,2830,2830,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14150,12,2830,2830,0,0,"LSD differential for 272hp car = +0 hp"
14151,1,2831,2831,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14152,3,2831,2831,12,18,"Catback exhaust for 272hp car = +12 hp"
14153,5,2831,2831,7,12,"Cold air intake for 272hp car = +7 hp"
14154,7,2831,2831,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14155,12,2831,2831,0,0,"LSD differential for 272hp car = +0 hp"
14156,1,2832,2832,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14157,3,2832,2832,12,18,"Catback exhaust for 272hp car = +12 hp"
14158,5,2832,2832,7,12,"Cold air intake for 272hp car = +7 hp"
14159,7,2832,2832,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14160,12,2832,2832,0,0,"LSD differential for 272hp car = +0 hp"
14161,1,2833,2833,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14162,3,2833,2833,12,18,"Catback exhaust for 272hp car = +12 hp"
14163,5,2833,2833,7,12,"Cold air intake for 272hp car = +7 hp"
14164,7,2833,2833,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14165,12,2833,2833,0,0,"LSD differential for 272hp car = +0 hp"
14166,1,2834,2834,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14167,3,2834,2834,12,18,"Catback exhaust for 272hp car = +12 hp"
14168,5,2834,2834,7,12,"Cold air intake for 272hp car = +7 hp"
14169,7,2834,2834,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14170,12,2834,2834,0,0,"LSD differential for 272hp car = +0 hp"
14171,1,2835,2835,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14172,3,2835,2835,12,18,"Catback exhaust for 272hp car = +12 hp"
14173,5,2835,2835,7,12,"Cold air intake for 272hp car = +7 hp"
14174,7,2835,2835,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14175,12,2835,2835,0,0,"LSD differential for 272hp car = +0 hp"
14176,1,2836,2836,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14177,3,2836,2836,12,18,"Catback exhaust for 272hp car = +12 hp"
14178,5,2836,2836,7,12,"Cold air intake for 272hp car = +7 hp"
14179,7,2836,2836,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14180,12,2836,2836,0,0,"LSD differential for 272hp car = +0 hp"
14181,1,2837,2837,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14182,3,2837,2837,12,18,"Catback exhaust for 272hp car = +12 hp"
14183,5,2837,2837,7,12,"Cold air intake for 272hp car = +7 hp"
14184,7,2837,2837,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14185,12,2837,2837,0,0,"LSD differential for 272hp car = +0 hp"
14186,1,2838,2838,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14187,3,2838,2838,12,18,"Catback exhaust for 272hp car = +12 hp"
14188,5,2838,2838,7,12,"Cold air intake for 272hp car = +7 hp"
14189,7,2838,2838,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14190,12,2838,2838,0,0,"LSD differential for 272hp car = +0 hp"
14191,1,2839,2839,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14192,3,2839,2839,12,18,"Catback exhaust for 272hp car = +12 hp"
14193,5,2839,2839,7,12,"Cold air intake for 272hp car = +7 hp"
14194,7,2839,2839,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14195,12,2839,2839,0,0,"LSD differential for 272hp car = +0 hp"
14196,1,2840,2840,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14197,3,2840,2840,12,18,"Catback exhaust for 272hp car = +12 hp"
14198,5,2840,2840,7,12,"Cold air intake for 272hp car = +7 hp"
14199,7,2840,2840,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14200,12,2840,2840,0,0,"LSD differential for 272hp car = +0 hp"
14201,1,2841,2841,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14202,3,2841,2841,12,18,"Catback exhaust for 272hp car = +12 hp"
14203,5,2841,2841,7,12,"Cold air intake for 272hp car = +7 hp"
14204,7,2841,2841,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14205,12,2841,2841,0,0,"LSD differential for 272hp car = +0 hp"
14206,1,2842,2842,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14207,3,2842,2842,12,18,"Catback exhaust for 272hp car = +12 hp"
14208,5,2842,2842,7,12,"Cold air intake for 272hp car = +7 hp"
14209,7,2842,2842,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14210,12,2842,2842,0,0,"LSD differential for 272hp car = +0 hp"
14211,1,2843,2843,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14212,3,2843,2843,12,18,"Catback exhaust for 272hp car = +12 hp"
14213,5,2843,2843,7,12,"Cold air intake for 272hp car = +7 hp"
14214,7,2843,2843,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14215,12,2843,2843,0,0,"LSD differential for 272hp car = +0 hp"
14216,1,2844,2844,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14217,3,2844,2844,12,18,"Catback exhaust for 272hp car = +12 hp"
14218,5,2844,2844,7,12,"Cold air intake for 272hp car = +7 hp"
14219,7,2844,2844,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14220,12,2844,2844,0,0,"LSD differential for 272hp car = +0 hp"
14221,1,2845,2845,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14222,3,2845,2845,12,18,"Catback exhaust for 272hp car = +12 hp"
14223,5,2845,2845,7,12,"Cold air intake for 272hp car = +7 hp"
14224,7,2845,2845,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14225,12,2845,2845,0,0,"LSD differential for 272hp car = +0 hp"
14226,1,2846,2846,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14227,3,2846,2846,12,18,"Catback exhaust for 272hp car = +12 hp"
14228,5,2846,2846,7,12,"Cold air intake for 272hp car = +7 hp"
14229,7,2846,2846,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14230,12,2846,2846,0,0,"LSD differential for 272hp car = +0 hp"
14231,1,2847,2847,30,50,"Stage 1 ECU for 272hp car = +30 hp"
14232,3,2847,2847,12,18,"Catback exhaust for 272hp car = +12 hp"
14233,5,2847,2847,7,12,"Cold air intake for 272hp car = +7 hp"
14234,7,2847,2847,12,18,"Intercooler upgrade for 272hp car = +12 hp"
14235,12,2847,2847,0,0,"LSD differential for 272hp car = +0 hp"
14236,1,2848,2848,30,50,"Stage 1 ECU for 306hp car = +30 hp"
14237,3,2848,2848,12,18,"Catback exhaust for 306hp car = +12 hp"
14238,5,2848,2848,7,12,"Cold air intake for 306hp car = +7 hp"
14239,7,2848,2848,12,18,"Intercooler upgrade for 306hp car = +12 hp"
14240,12,2848,2848,0,0,"LSD differential for 306hp car = +0 hp"
14241,1,2849,2849,30,50,"Stage 1 ECU for 306hp car = +30 hp"
14242,3,2849,2849,12,18,"Catback exhaust for 306hp car = +12 hp"
14243,5,2849,2849,7,12,"Cold air intake for 306hp car = +7 hp"
14244,7,2849,2849,12,18,"Intercooler upgrade for 306hp car = +12 hp"
14245,12,2849,2849,0,0,"LSD differential for 306hp car = +0 hp"
14246,1,2850,2850,30,50,"Stage 1 ECU for 306hp car = +30 hp"
14247,3,2850,2850,12,18,"Catback exhaust for 306hp car = +12 hp"
14248,5,2850,2850,7,12,"Cold air intake for 306hp car = +7 hp"
14249,7,2850,2850,12,18,"Intercooler upgrade for 306hp car = +12 hp"
14250,12,2850,2850,0,0,"LSD differential for 306hp car = +0 hp"
14251,1,2851,2851,30,50,"Stage 1 ECU for 306hp car = +30 hp"
14252,3,2851,2851,12,18,"Catback exhaust for 306hp car = +12 hp"
14253,5,2851,2851,7,12,"Cold air intake for 306hp car = +7 hp"
14254,7,2851,2851,12,18,"Intercooler upgrade for 306hp car = +12 hp"
14255,12,2851,2851,0,0,"LSD differential for 306hp car = +0 hp"
14256,1,2852,2852,30,50,"Stage 1 ECU for 306hp car = +30 hp"
